EIN,FisYr,NAME,STATE,zip5,SUBSECCD,hospfclt_cnt,hrow,fclt_num,fclty_name,fclty_zip,type_of_fclty,chna_cndct,chna_descr,nds_assmnt_cndct,tk_into_acct,oth_fclt,chna_wdly_avlbl,chna_public,nds_addrssd,all_nds_addrssd,org_incr_exc_tx,fil_4720_rprt_exc_tx,exc_rprt_4720_all_amt,elgbl_crtr_explnd,uss_fpg_fr,fpg_fr_pct,uss_fpg_dscntd,fpg_dscnt_pct,explns_bss,bss_for_amts,explns_applctn_mthd,inclds_pblcty_msrs,how_msrs_pblczd,actns_nnpymnt,nnpymnt_actn_mthds,coll_acty,coll_acty_mthds,pre_coll_acty,nndscrm_emrgncy_cr_plcy,rsn_no_nndscrm_plcy,max_amt_dtrmnd,amt_gnrlly_blld,gr_chrg
"591945163","2013","ST JOHN'S REHABILITATION HOSPITAL AND NURSING CENTER INC","FL","33311","03","1","2","1","ST JOHN'S REHABILITATION HOSPITAL","33311","19","Y","1234567890","13","Y","Y","Y","12","12345678","Y","N","N","0","Y","Y","200","Y","400","Y","12345","Y","Y","156","Y","123","Y","123","1234","Y","1","","Y","Y"
"562333598","2012","Harvesters Reaching The Nations Inc","TX","75075","03","1","2","1","EPC Harvesters His House of Hope","75075","2389","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","","Y","","Y","","Y","Y","","Y","","Y","","","Y","4","4","Y","Y"
"470388012","2013","BRODSTONE MEMORIAL HOSPITAL","NE","68978","03","1","2","1","BRODSTONE MEMORIAL HOSPITAL","68978","1257","Y","1234567890","12","Y","Y","Y","123","5678","Y","N","N","0","Y","Y","100","Y","200","Y","123568","Y","Y","134567","Y","","Y","","","Y","","1","Y","Y"
"311156960","2012","FAIRMONT GENERAL HOSPITAL INC","WV","26554","03","1","2","1","FAIRMONT GENERAL HOSPITAL INC","26554","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","150","Y","300","Y","123456","Y","Y","146","Y","12","Y","12","34","Y","","3","Y","Y"
"381619577","2013","HILLS & DALES GENERAL HOSPITAL INC","MI","48726","03","1","2","1","HILLS AND DALES GENERAL HOSPITAL","48726","157","Y","12345678","12","Y","Y","Y","12","13478","Y","N","N","0","Y","Y","100","Y","300","Y","13456","Y","Y","6","Y","","Y","","3","Y","","4","Y","Y"
"150548010","2012","COMMUNITY MEMORIAL HOSPITAL INC","NY","13346","03","1","2","1","COMMUNITY MEMORIAL HOSPITAL INC","13346","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","150","Y","300","Y","17","Y","Y","134567","Y","","Y","","","Y","","4","Y","Y"
"160772474","2012","TLC HEALTH NETWORK","NY","14081","03","2","2","2","TLC HEALTH NETWORK - TRI COUNTRY MEMORIA","14070","19","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","150","Y","150","Y","1","Y","Y","123456","Y","1","Y","12","1234","Y","","4","Y","Y"
"160772474","2012","TLC HEALTH NETWORK","NY","14081","03","2","3","1","TLC HEALTH NETWORK - LAKESHORE HOSPITAL","14081","179","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","150","Y","150","Y","1","Y","Y","123456","Y","1","Y","12","1234","Y","","4","Y","Y"
"750711276","2012","CROSBYTON CLINIC HOSPITAL","TX","79322","03","1","1","1","CROSBYTON CLINIC HOSPITAL","79322","1257","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","","Y","","Y","1234567","Y","Y","467","Y","1","Y","","1234","Y","","","Y","Y"
"381455020","2013","STRAITH HOSPITAL FOR SPECIAL SURGERY","MI","48033","03","1","2","1","STRAITH HOSPITAL FOR SPECIAL SURGERY","48033","12","Y","123456789","12","Y","Y","Y","12","1","Y","N","N","0","Y","Y","185","Y","600","Y","145","Y","Y","67","Y","","Y","","45","Y","","4","Y","Y"
"344477047","2013","HENRY COUNTY HOSPITAL INC","OH","43545","03","1","2","1","HENRY COUNTY HOSPITAL INC","43545","57","Y","12345678","10","Y","Y","Y","1","12678","Y","N","N","0","Y","Y","100","Y","200","Y","157","Y","Y","6","Y","1","Y","1","1234","Y","","2","Y","Y"
"261286647","2012","BAPTIST HEALTH EXTENDED CARE HOSPITAL C/O ROBERT C ROBERTS","AR","72205","03","1","2","1","BAPTIST HEALTH EXTENDED CARE HOSPITAL","72205","19","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","300","Y","400","Y","123456","Y","Y","123456","Y","","Y","","12345","Y","","4","Y","Y"
"460361016","2012","PHILIP HEALTH SERVICES INC","SD","57567","03","1","2","1","HANS P PETERSON MEMORIAL HOSPITAL","57567","15","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","","Y","","Y","12","Y","Y","1346","Y","","Y","","134","Y","","4","Y","Y"
"204156428","2012","MAYO CLINIC HEALTH SYSTEM-CANNON FALLS","MN","55009","03","1","2","1","MAYO CLINIC HEALTH SYSTEM-CANNON FALLS","55009","12579","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","100","Y","300","Y","123456","Y","Y","13467","Y","","Y","","12345","Y","","4","Y","Y"
"436004544","2012","PEMISCOT MEMORIAL HEALTH SYSTEMS","MO","63851","03","1","2","1","PEMISCOT MEMORIAL HEALTH SYSTEMS","63851","1","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","100","Y","200","Y","1","Y","Y","6","Y","123","Y","","3","Y","","4","Y","Y"
"141372647","2012","MOSES-LUDINGTON HOSPITAL","NY","12883","03","1","2","1","MOSES-LUDINGTON HOSPITAL","12883","5","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","","Y","700","Y","134567","Y","Y","136","Y","12","Y","","123","Y","","4","Y","Y"
"820226453","2013","St Mary's Hospital Inc","ID","83522","03","1","2","1","St Mary's Hospital Inc","83522","1257","Y","1234567890","12","Y","Y","Y","12","12345678","Y","N","N","0","Y","Y","100","Y","200","Y","12346","Y","Y","","Y","","Y","","1234","Y","","2","Y","Y"
"550611919","2012","BRAXTON COUNTY MEMORIAL HOSPITAL INC","WV","26624","03","1","2","1","BRAXTON COUNTY MEMORIAL HOSPITAL INC","26624","12579","Y","124568","12","Y","Y","Y","123","12378","Y","N","N","0","Y","Y","100","Y","100","Y","123456","Y","Y","23456","Y","","Y","","","Y","","4","Y","Y"
"370702309","2013","HARDIN COUNTY GENERAL HOSPITAL","IL","62982","03","1","2","1","HARDIN COUNTY GENERAL HOSPITAL","62982","1257","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","100","Y","400","Y","134567","Y","Y","12346","Y","1","Y","1","134","Y","","4","Y","Y"
"720500565","2013","DESOTO HOSPITAL ASSOCIATION INC","LA","71052","03","1","1","1","DESOTO REGIONAL HEALTH SYSTEM","71052","127","Y","1234567","2013","Y","Y","Y","1","12378","Y","Y","Y","0","Y","Y","125","Y","200","Y","1234","Y","Y","6","Y","123","Y","123","1234","Y","","4","Y","Y"
"720864449","2013","Westside Habilitation Center Inc","LA","71303","03","1","1","1","WESTSIDE HABILITATION CENTER","71303","9","N","","","N","N","N","","","N","N","N","0","N","N","","N","","N","","N","N","","N","","N","","","N","4","4","N","N"
"450232743","2012","PR Health Corporation","ND","58270","03","1","2","1","First Care Health Center","58270","12579","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","140","Y","140","Y","123","Y","Y","123456","Y","","Y","","1234","Y","","4","Y","Y"
"150346515","2012","ALICE HYDE MEDICAL CENTER","NY","12953","03","1","2","1","ALICE HYDE MEDICAL CENTER","12953","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","300","Y","","Y","14567","Y","Y","13456","Y","12","Y","12","1234","Y","","1","Y","Y"
"456013474","2012","Pembina County Memorial Hospital Association","ND","58220","03","1","2","1","Pembina County Memorial Hospital","58220","1257","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","100","Y","200","Y","18","Y","Y","67","Y","","Y","","1345","Y","","1","Y","Y"
"620924706","2012","Jellico Community Hospital Inc","TN","37762","03","1","2","1","Jellico Community Hospital Inc","37762","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","400","Y","1234567","Y","Y","67","Y","","Y","","","Y","","4","Y","Y"
"550372580","2012","Montgomery General Hospital Inc","WV","25136","03","1","2","1","Montgomery General Hospital Inc","25136","157","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","100","Y","","Y","","Y","Y","346","Y","12","Y","123","34","Y","","","Y","Y"
"160743222","2012","WESTFIELD MEMORIAL HOSPITAL INC","NY","14787","03","1","2","1","WESTFIELD MEMORIAL HOSPITAL","14787","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","350","Y","","Y","12348","Y","Y","16","Y","1","Y","1","1234","Y","","4","Y","Y"
"680088443","2012","ADOLESCENT TREATMENT CENTERS INC","CA","94609","03","1","2","1","THUNDER ROAD CHEMICAL DEPENDENCY HOSP","94609","1","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","250","Y","400","Y","1367","Y","Y","67","Y","","Y","","5","Y","","4","Y","Y"
"942988520","2012","SUTTER COAST HOSPITAL","CA","95531","03","1","2","1","SUTTER COAST HOSPITAL","95531","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","12678","Y","Y","67","Y","","Y","","5","Y","","4","Y","Y"
"990298651","2012","SUTTER HEALTH PACIFIC","HI","96706","03","1","1","1","SUTTER HEALTH PACIFIC - KAHI MOHALA","96706","1","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","13678","Y","Y","67","Y","","Y","","5","Y","","4","Y","Y"
"410695606","2012","MAYO CLINIC HEALTH SYSTEM-AUSTIN","MN","55912","03","1","2","1","MAYO CLINIC HEALTH SYSTEM-AUSTIN","55912","17","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","100","Y","300","Y","123456","Y","Y","13467","Y","","Y","","12345","Y","","4","Y","Y"
"341789783","2012","ROCK CREEK MEDICAL CENTER DBA GLENBEIGH HEALTH SOURCES","OH","44084","03","1","2","1","GLENBEIGH HOSPITAL OF ROCK CREEK","44084","189","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","","Y","","Y","128","Y","Y","1267","Y","1","Y","1","12345","Y","","4","Y","Y"
"376062326","2012","Pana Community Hospital Association","IL","62557","03","1","1","1","PANA COMMUNITY HOSPITAL","62557","1257","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","150","Y","250","Y","1","Y","Y","123456","Y","","Y","1234","","Y","","4","Y","Y"
"410726171","2012","INTERNATIONAL FALLS MEMORIAL HOSPITAL ASSOCIATION","MN","56649","03","1","2","1","RAINY LAKE MEDICAL CENTER","56649","12579","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","300","Y","134567","Y","Y","1567","Y","","Y","","12345","Y","","4","Y","Y"
"720417281","2012","AMERICAN LEGION HOSPITAL","LA","70526","03","1","2","1","AMERICAN LEGION HOSPITAL","70526","1279","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","100","Y","200","Y","8","Y","Y","567","Y","","Y","","5","Y","","3","Y","Y"
"450358986","2012","WISHEK HOSPITAL CLINIC ASSOCIATION","ND","58495","03","5","2","2","WISHEK CLINIC","58495","9","Y","123456789","11","Y","Y","Y","2","","Y","Y","Y","0","Y","Y","100","Y","200","Y","12","Y","Y","167","Y","1","Y","","13","Y","","4","Y","Y"
"450358986","2012","WISHEK HOSPITAL CLINIC ASSOCIATION","ND","58495","03","5","3","3","NAPOLEON CLINIC","58561","9","Y","123456789","11","Y","Y","Y","2","","Y","Y","Y","0","Y","Y","100","Y","200","Y","12","Y","Y","167","Y","1","Y","","13","Y","","4","Y","Y"
"450358986","2012","WISHEK HOSPITAL CLINIC ASSOCIATION","ND","58495","03","5","4","4","KULM COMMUNITY CLINIC","58456","9","Y","123456789","11","Y","Y","Y","2","","Y","Y","Y","0","Y","Y","100","Y","200","Y","12","Y","Y","167","Y","1","Y","","13","Y","","4","Y","Y"
"450358986","2012","WISHEK HOSPITAL CLINIC ASSOCIATION","ND","58495","03","5","5","5","GACKLE CLINIC","58442","9","Y","123456789","11","Y","Y","Y","2","","Y","Y","Y","0","Y","Y","100","Y","200","Y","12","Y","Y","167","Y","1","Y","","13","Y","","4","Y","Y"
"450358986","2012","WISHEK HOSPITAL CLINIC ASSOCIATION","ND","58495","03","5","6","1","WISHEK HOSPITAL","58495","1579","Y","123456789","11","Y","Y","Y","2","","Y","Y","Y","0","Y","Y","100","Y","200","Y","12","Y","Y","167","Y","1","Y","","13","Y","","4","Y","Y"
"550379108","2012","Broaddus Hospital Association Inc","WV","26416","03","1","2","1","Broaddus Hospital Association","26416","12579","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","120","Y","300","Y","1234568","Y","Y","346","Y","15","Y","15","5","Y","","4","Y","Y"
"363317416","2013","FAULKTON AREA MEDICAL CENTER","SD","57438","03","1","2","1","FAULKTON AREA MEDICAL CENTER","57438","157","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","100","Y","175","Y","12","Y","Y","7","Y","","Y","","34","Y","","3","Y","Y"
"030107360","2012","Brattleboro Retreat","VT","05302","03","1","2","1","Brattleboro Retreat","5301","1","Y","123456789","12","Y","Y","Y","12","1257","Y","N","N","0","Y","Y","200","Y","300","Y","1456","Y","Y","126","Y","1","Y","1","3","Y","","2","Y","Y"
"311599297","2012","BAPTIST HEALTH FAMILY MEDICAL CARE INC","NY","12302","03","1","2","1","BAPTIST HEALTH FAMILY MEDICAL CARE INC","12302","89","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","","Y","","Y","","Y","Y","","Y","","Y","","","Y","","","Y","Y"
"410713913","2012","TRI-COUNTY HOSPITAL INC","MN","56482","03","1","2","1","TRI-COUNTY HOSPITAL","56482","1257","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","150","Y","193","Y","1234567","Y","Y","13456","Y","","Y","","134","Y","","4","Y","Y"
"460219795","2012","COMMUNITY MEMORIAL HOSPITAL INC","SD","57523","03","1","2","1","COMMUNITY MEMORIAL HOSPITAL INC","57523","157","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","100","Y","300","Y","125","Y","Y","67","Y","","Y","","3","Y","","4","Y","Y"
"410844574","2012","DEER RIVER HEALTHCARE CENTER INC","MN","56636","03","1","2","1","ESSENTIA HEALTH DEER RIVER","56636","1257","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","150","Y","250","Y","123456","Y","Y","","Y","","Y","","12345","Y","","1","Y","Y"
"391365168","2012","CHIPPEWA VALLEY HOSPITAL AND OAKVIEW CARE CENTER INC","WI","54736","03","1","2","1","CHIPPEWA VALLEY HOSPITAL AND OAKVIEW CAR","54736","12579","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","400","Y","1234567","Y","Y","67","Y","","Y","","","Y","","4","Y","Y"
"381565380","2012","HARBOR BEACH COMMUNITY HOSPITAL","MI","48441","03","1","2","1","HARBOR BEACH COMMUNITY HOSPITAL INC","48441","1257","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","100","Y","200","Y","12456","Y","Y","56","Y","","Y","","134","Y","","4","Y","Y"
"480642318","2013","PRAIRIE VIEW INC","KS","67114","03","1","2","1","PRAIRIE VIEW INC","67114","19","Y","12345","","Y","Y","Y","","38","Y","Y","Y","0","Y","Y","","Y","","Y","148","Y","Y","567","Y","","Y","","1234","Y","","4","Y","Y"
"411893827","2012","MAYO CLINIC HEALTH SYSTEM-SPRINGFIELD","MN","56087","03","1","2","1","MAYO CLINIC HEALTH SYSTEM-SPRINGFIELD","56087","1257","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","100","Y","400","Y","123456","Y","Y","13467","Y","","Y","","12345","Y","","4","Y","Y"
"010263198","2012","Down East Community Hospital","ME","04654","03","1","2","1","Down East Community Hospital","4654","1257","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","","Y","17","Y","Y","123456","Y","123","Y","","","Y","","4","Y","Y"
"460260288","2012","PIONEER MEMORIAL HOSPITAL AND HEALTH SERVICES","SD","57070","03","1","2","1","PIONEER MEMORIAL HOSPITAL & HEALTH SERV","57070","157","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","350","Y","12345678","Y","Y","67","Y","","Y","","345","Y","","2","Y","Y"
"460232450","2012","Freeman Regional Health Services","SD","57029","03","1","2","1","Freeman Regional Health Services","57029","1257","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","150","Y","200","Y","12","Y","Y","7","Y","","Y","","1234","Y","","3","Y","Y"
"410760836","2012","MAYO CLINIC HEALTH SYSTEM-FAIRMONT","MN","56031","03","1","2","1","MAYO CLINIC HEALTH SYSTEM-FAIRMONT","56031","1279","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","100","Y","400","Y","123456","Y","Y","13467","Y","","Y","","12345","Y","","4","Y","Y"
"133746997","2012","The New York Gracie Square Hospital Inc","NY","10021","03","1","1","1","THE NEW YORK GRACIE SQUARE HOSPITAL","10021","19","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","","Y","","Y","1234568","Y","Y","6","Y","","Y","","","Y","4","4","Y","Y"
"410797368","2012","MAYO CLINIC HEALTH SYSTEM-ST JAMES","MN","56081","03","1","2","1","MAYO CLINIC HEALTH SYSTEM-ST JAMES","56081","12579","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","100","Y","400","Y","123456","Y","Y","13467","Y","","Y","","12345","Y","","4","Y","Y"
"150524324","2012","DELAWARE VALLEY HOSPITAL INC","NY","13856","03","1","2","1","DELAWARE VALLEY HOSPTITAL","13856","157","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","300","Y","12345","Y","Y","1346","Y","123","Y","","34","Y","","1","Y","Y"
"742517055","2012","SCHOOLCRAFT MEMORIAL HOSPITAL","MI","49854","03","1","2","1","SCHOOLCRAFT MEMORIAL HOSPITAL","49854","1257","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","","Y","12345","Y","Y","123456","Y","","Y","","1234","Y","","2","Y","Y"
"810475376","2012","PLAINS HOSPITAL CORPORATION","MT","59859","03","1","2","1","CLARK FORK VALLEY HOSPITAL","59859","1257","Y","123456789","12","Y","Y","Y","23","5678","Y","N","N","0","Y","Y","100","Y","250","Y","58","Y","Y","123456","Y","","Y","","234","Y","","4","Y","Y"
"530204670","2012","THE HOSPITAL FOR SICK CHILDREN","DC","20017","03","1","1","1","The Hospital For Sick Children","20017","13","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","500","Y","1234567","Y","Y","34567","Y","","Y","","","Y","1","4","Y","Y"
"150533564","2012","SCHUYLER HOSPITAL INC","NY","14865","03","1","2","1","Schuyler Hospital","14865","12579","Y","123456789","9","Y","Y","Y","123","123457","Y","N","N","0","Y","Y","100","Y","1000","Y","123456","Y","Y","1456","Y","","Y","","1234","Y","","4","Y","Y"
"480892178","2012","Citizens Medical Center Inc","KS","67701","03","1","2","1","Citizens Medical Center Inc","67701","12579","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","100","Y","250","Y","123456","Y","Y","6","Y","","Y","","134","Y","","4","Y","Y"
"202401676","2012","COMMUNITY HOSPITAL OF LAGRANGE COUNTY INC","IN","46761","03","1","2","1","COMMUNITY HOSPITAL OF LAGRANGE COUNTY","46761","1257","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","","Y","","Y","Y","36","Y","","Y","","","Y","","4","Y","Y"
"411763968","2012","Prairie Ridge Hospital and Health Services Inc","MN","56531","03","1","2","1","Prairie Ridge Hospital & Health Services","56531","1257","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","280","Y","126","Y","Y","67","Y","","Y","","3","Y","","4","Y","Y"
"810392231","2012","Wheatland Memorial Healthcare","MT","59036","03","1","2","1","Wheatland Memorial Healthcare","59036","12579","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","100","Y","175","Y","1234","Y","Y","67","Y","","Y","","1234","Y","","4","Y","Y"
"352087092","2012","COMMUNITY HOSPITAL OF NOBLE COUNTY INC","IN","46755","03","1","2","1","COMMUNITY HOSPITAL OF NOBLE COUNTY INC","46755","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","","Y","","Y","Y","36","Y","","Y","","","Y","","4","Y","Y"
"311097818","2012","Preston Memorial Hospital","WV","26537","03","1","2","1","Preston Memorial Hospital","26537","12579","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","300","Y","300","Y","123456","Y","Y","23456","Y","123","Y","123","12345","Y","","4","Y","Y"
"741595711","2012","Scott & White Hospital-Taylor","TX","76508","03","1","2","1","Scott & White Hospital-Taylor","76574","1257","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","100","Y","375","Y","1234","Y","Y","13467","Y","","Y","","","Y","2","3","Y","Y"
"640833381","2012","RUSH CARE INC","MS","39301","03","1","2","1","SPECIALTY HOSPITAL","39301","19","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","200","Y","1234","Y","Y","5","Y","","Y","","14","Y","","4","Y","Y"
"273026151","2012","Scott & White Hospital - Llano","TX","76508","03","1","2","1","Scott & White Hospital - Llano","78643","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","100","Y","375","Y","1234","Y","Y","13467","Y","","Y","","","Y","2","3","Y","Y"
"480764456","2013","Nemaha Valley Community Hospital","KS","66538","03","1","2","1","Nemaha Valley Community Hospital","66538","1257","Y","12345678","12","Y","Y","Y","12","1234578","Y","N","N","0","Y","Y","","Y","200","Y","12346","Y","Y","1456","Y","123","Y","1","1234","Y","","3","Y","Y"
"351903507","2012","AMELIA BROWN FRAZIER REHAB CTR INC BOARD DIR","IN","47150","03","1","2","1","Southern Indiana Rehabilitation Hosp","47150","19","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","","Y","","Y","123456","Y","Y","13456","Y","","Y","","1234","Y","","4","Y","Y"
"640655993","2012","RUSH HOSPITAL - BUTLER INC","MS","39301","03","1","2","1","RUSH HOSPITAL - BUTLER INC","36904","15","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","200","Y","1234","Y","Y","5","Y","","Y","","1","Y","","4","Y","Y"
"271757642","2012","KEMPER CAH INC","MS","39301","03","1","2","1","KEMPER CAH INC","39328","15","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","200","Y","1234","Y","Y","5","Y","","Y","","1","Y","","4","Y","Y"
"311750849","2013","Colusa Regional Medical Center","CA","95932","03","1","2","1","Colusa Regional Medical Center","95932","127","Y","123456789","12","Y","Y","Y","12","125678","Y","N","N","0","Y","Y","125","Y","200","Y","123456","Y","Y","3456","Y","123","Y","1","1234","Y","","3","Y","Y"
"161540394","2012","O'CONNOR HOSPITAL","NY","13753","03","1","2","1","O'CONNOR HOSPITAL","13753","12579","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","300","Y","","Y","","Y","Y","1346","Y","123","Y","","1234","Y","","4","Y","Y"
