"Subsidies"
"Industry Specialization Index (Location Quotient)" 
"Bureau of Economic Analysis" 
""
"Fips","Area","IndCode","Industry","2005","2010","2015"
"53000","Washington","62","        Computer systems design and related services","(NM)","(NM)","(NM)"
"53000","Washington","63","        Miscellaneous professional, scientific, and technical services","(NM)","(NM)","(NM)"
"53000","Washington","64","      Management of companies and enterprises","(NM)","(NM)","(NM)"
"53000","Washington","65","      Administrative and waste management services","(NM)","(NM)","(NM)"
"53000","Washington","66","        Administrative and support services","(NM)","(NM)","(NM)"
"53000","Washington","67","        Waste management and remediation services","(NM)","(NM)","(NM)"
"53000","Washington","68","    Educational services, health care, and social assistance","(NM)","(NM)","(NM)"
"53000","Washington","69","      Educational services","(NM)","(NM)","(NM)"
"53000","Washington","70","      Health care and social assistance","(NM)","(NM)","(NM)"
"53000","Washington","71","        Ambulatory health care services","(NM)","(NM)","(NM)"
"53000","Washington","72","        Hospitals and nursing and residential care facilities","(NM)","(NM)","(NM)"
"53000","Washington","73","        Social assistance","(NM)","(NM)","(NM)"
"53000","Washington","74","    Arts, entertainment, recreation, accommodation, and food services","(NM)","(NM)","(NM)"
"53000","Washington","75","      Arts, entertainment, and recreation","(NM)","(NM)","(NM)"
"53000","Washington","76","        Performing arts, spectator sports, museums, and related activities","(NM)","(NM)","(NM)"
"53000","Washington","77","        Amusements, gambling, and recreation industries","(NM)","(NM)","(NM)"
"53000","Washington","78","      Accommodation and food services","(NM)","(NM)","(NM)"
"53000","Washington","79","        Accommodation","(NM)","(NM)","(NM)"
"53000","Washington","80","        Food services and drinking places","(NM)","(NM)","(NM)"
"53000","Washington","81","    Other services, except government","(NM)","(NM)","(NM)"
"53000","Washington","82","  Government","(NM)","(NM)","(NM)"
"53000","Washington","83","    Federal civilian","(NM)","(NM)","(NM)"
"53000","Washington","84","    Federal military","(NM)","(NM)","(NM)"
"53000","Washington","85","    State and local","(NM)","(NM)","(NM)"
"53000","Washington","86","Addenda:","","",""
"53000","Washington","86","Natural resources and mining","(NM)","(NM)","(NM)"
"53000","Washington","87","Trade","(NM)","(NM)","(NM)"
"53000","Washington","88","Transportation and utilities","(NM)","(NM)","(NM)"
"53000","Washington","89","Private goods-producing industries","(NM)","(NM)","(NM)"
"53000","Washington","90","Private services-providing industries","(NM)","(NM)","(NM)"
"54000","West Virginia","1","All industry total","(NM)","(NM)","(NM)"
"54000","West Virginia","2","  Private industries","(NM)","(NM)","(NM)"
"54000","West Virginia","3","    Agriculture, forestry, fishing, and hunting","(NM)","(NM)","(NM)"
"54000","West Virginia","4","      Farms","(NM)","(NM)","(NM)"
"54000","West Virginia","5","      Forestry, fishing, and related activities","(NM)","(NM)","(NM)"
"54000","West Virginia","6","    Mining","(NM)","(NM)","(NM)"
"54000","West Virginia","7","      Oil and gas extraction","(NM)","(NM)","(NM)"
"54000","West Virginia","8","      Mining, except oil and gas","(NM)","(NM)","(NM)"
"54000","West Virginia","9","      Support activities for mining","(NM)","(NM)","(NM)"
"54000","West Virginia","10","    Utilities","(NM)","(NM)","(NM)"
"54000","West Virginia","11","    Construction","(NM)","(NM)","(NM)"
"54000","West Virginia","12","    Manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","13","      Durable goods manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","14","        Wood products manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","15","        Nonmetallic mineral products manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","16","        Primary metals manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","17","        Fabricated metal products","(NM)","(NM)","(NM)"
"54000","West Virginia","18","        Machinery manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","19","        Computer and electronic products manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","20","        Electrical equipment, appliance, and components manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","21","        Motor vehicles, bodies and trailers, and parts manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","22","        Other transportation equipment manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","23","        Furniture and related products manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","24","        Miscellaneous manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","25","      Nondurable goods manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","26","        Food and beverage and tobacco products manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","27","        Textile mills and textile product mills","(NM)","(NM)","(NM)"
"54000","West Virginia","28","        Apparel and leather and allied products manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","29","        Paper products manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","30","        Printing and related support activities","(NM)","(NM)","(NM)"
"54000","West Virginia","31","        Petroleum and coal products manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","32","        Chemical products manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","33","        Plastics and rubber products manufacturing","(NM)","(NM)","(NM)"
"54000","West Virginia","34","    Wholesale trade","(NM)","(NM)","(NM)"
"54000","West Virginia","35","    Retail trade","(NM)","(NM)","(NM)"
"54000","West Virginia","36","    Transportation and warehousing","(NM)","(NM)","(NM)"
"54000","West Virginia","37","      Air transportation","(NM)","(NM)","(NM)"
"54000","West Virginia","38","      Rail transportation","(NM)","(NM)","(NM)"
"54000","West Virginia","39","      Water transportation","(NM)","(NM)","(NM)"
"54000","West Virginia","40","      Truck transportation","(NM)","(NM)","(NM)"
"54000","West Virginia","41","      Transit and ground passenger transportation","(NM)","(NM)","(NM)"
"54000","West Virginia","42","      Pipeline transportation","(NM)","(NM)","(NM)"
"54000","West Virginia","43","      Other transportation and support activities","(NM)","(NM)","(NM)"
"54000","West Virginia","44","      Warehousing and storage","(NM)","(NM)","(NM)"
"54000","West Virginia","45","    Information","(NM)","(NM)","(NM)"
"54000","West Virginia","46","      Publishing industries, except Internet (includes software)","(NM)","(NM)","(NM)"
"54000","West Virginia","47","      Motion picture and sound recording industries","(NM)","(NM)","(NM)"
"54000","West Virginia","48","      Broadcasting and telecommunications","(NM)","(NM)","(NM)"
"54000","West Virginia","49","      Data processing, internet publishing, and other information services","(NM)","(NM)","(NM)"
"54000","West Virginia","50","    Finance, insurance, real estate, rental, and leasing","(NM)","(NM)","(NM)"
"54000","West Virginia","51","      Finance and insurance","(NM)","(NM)","(NM)"
"54000","West Virginia","52","        Federal Reserve banks, credit intermediation, and related services","(NM)","(NM)","(NM)"
"54000","West Virginia","53","        Securities, commodity contracts, and investments","(NM)","(NM)","(NM)"
"54000","West Virginia","54","        Insurance carriers and related activities","(NM)","(NM)","(NM)"
"54000","West Virginia","55","        Funds, trusts, and other financial vehicles","(NM)","(NM)","(NM)"
"54000","West Virginia","56","      Real estate and rental and leasing","(NM)","(NM)","(NM)"
"54000","West Virginia","57","        Real estate","(NM)","(NM)","(NM)"
"54000","West Virginia","58","        Rental and leasing services and lessors of intangible assets","(NM)","(NM)","(NM)"
"54000","West Virginia","59","    Professional and business services","(NM)","(NM)","(NM)"
"54000","West Virginia","60","      Professional, scientific, and technical services","(NM)","(NM)","(NM)"
"54000","West Virginia","61","        Legal services","(NM)","(NM)","(NM)"
"54000","West Virginia","62","        Computer systems design and related services","(NM)","(NM)","(NM)"
"54000","West Virginia","63","        Miscellaneous professional, scientific, and technical services","(NM)","(NM)","(NM)"
"54000","West Virginia","64","      Management of companies and enterprises","(NM)","(NM)","(NM)"
"54000","West Virginia","65","      Administrative and waste management services","(NM)","(NM)","(NM)"
"54000","West Virginia","66","        Administrative and support services","(NM)","(NM)","(NM)"
"54000","West Virginia","67","        Waste management and remediation services","(NM)","(NM)","(NM)"
"54000","West Virginia","68","    Educational services, health care, and social assistance","(NM)","(NM)","(NM)"
"54000","West Virginia","69","      Educational services","(NM)","(NM)","(NM)"
"54000","West Virginia","70","      Health care and social assistance","(NM)","(NM)","(NM)"
"54000","West Virginia","71","        Ambulatory health care services","(NM)","(NM)","(NM)"
"54000","West Virginia","72","        Hospitals and nursing and residential care facilities","(NM)","(NM)","(NM)"
"54000","West Virginia","73","        Social assistance","(NM)","(NM)","(NM)"
"54000","West Virginia","74","    Arts, entertainment, recreation, accommodation, and food services","(NM)","(NM)","(NM)"
"54000","West Virginia","75","      Arts, entertainment, and recreation","(NM)","(NM)","(NM)"
"54000","West Virginia","76","        Performing arts, spectator sports, museums, and related activities","(NM)","(NM)","(NM)"
"54000","West Virginia","77","        Amusements, gambling, and recreation industries","(NM)","(NM)","(NM)"
"54000","West Virginia","78","      Accommodation and food services","(NM)","(NM)","(NM)"
"54000","West Virginia","79","        Accommodation","(NM)","(NM)","(NM)"
"54000","West Virginia","80","        Food services and drinking places","(NM)","(NM)","(NM)"
"54000","West Virginia","81","    Other services, except government","(NM)","(NM)","(NM)"
"54000","West Virginia","82","  Government","(NM)","(NM)","(NM)"
"54000","West Virginia","83","    Federal civilian","(NM)","(NM)","(NM)"
"54000","West Virginia","84","    Federal military","(NM)","(NM)","(NM)"
"54000","West Virginia","85","    State and local","(NM)","(NM)","(NM)"
"54000","West Virginia","86","Addenda:","","",""
"54000","West Virginia","86","Natural resources and mining","(NM)","(NM)","(NM)"
"54000","West Virginia","87","Trade","(NM)","(NM)","(NM)"
"54000","West Virginia","88","Transportation and utilities","(NM)","(NM)","(NM)"
"54000","West Virginia","89","Private goods-producing industries","(NM)","(NM)","(NM)"
"54000","West Virginia","90","Private services-providing industries","(NM)","(NM)","(NM)"
"55000","Wisconsin","1","All industry total","(NM)","(NM)","(NM)"
"55000","Wisconsin","2","  Private industries","(NM)","(NM)","(NM)"
"55000","Wisconsin","3","    Agriculture, forestry, fishing, and hunting","(NM)","(NM)","(NM)"
"55000","Wisconsin","4","      Farms","(NM)","(NM)","(NM)"
"55000","Wisconsin","5","      Forestry, fishing, and related activities","(NM)","(NM)","(NM)"
"55000","Wisconsin","6","    Mining","(NM)","(NM)","(NM)"
"55000","Wisconsin","7","      Oil and gas extraction","(NM)","(NM)","(NM)"
"55000","Wisconsin","8","      Mining, except oil and gas","(NM)","(NM)","(NM)"
"55000","Wisconsin","9","      Support activities for mining","(NM)","(NM)","(NM)"
"55000","Wisconsin","10","    Utilities","(NM)","(NM)","(NM)"
"55000","Wisconsin","11","    Construction","(NM)","(NM)","(NM)"
"55000","Wisconsin","12","    Manufacturing","(NM)","(NM)","(NM)"
"55000","Wisconsin","13","      Durable goods manufacturing","(NM)","(NM)","(NM)"
"55000","Wisconsin","14","        Wood products manufacturing","(NM)","(NM)","(NM)"
"55000","Wisconsin","15","        Nonmetallic mineral products manufacturing","(NM)","(NM)","(NM)"
"55000","Wisconsin","16","        Primary metals manufacturing","(NM)","(NM)","(NM)"
"55000","Wisconsin","17","        Fabricated metal products","(NM)","(NM)","(NM)"
"55000","Wisconsin","18","        Machinery manufacturing","(NM)","(NM)","(NM)"
"55000","Wisconsin","19","        Computer and electronic products manufacturing","(NM)","(NM)","(NM)"
"55000","Wisconsin","20","        Electrical equipment, appliance, and components manufacturing","(NM)","(NM)","(NM)"
"55000","Wisconsin","21","        Motor vehicles, bodies and trailers, and parts manufacturing","(NM)","(NM)","(NM)"
"55000","Wisconsin","22","        Other transportation equipment manufacturing","(NM)","(NM)","(NM)"
"55000","Wisconsin","23","        Furniture and related products manufacturing","(NM)","(NM)","(NM)"
"55000","Wisconsin","24","        Miscellaneous manufacturing","(NM)","(NM)","(NM)"
"55000","Wisconsin","25","      Nondurable goods manufacturing","(NM)","(NM)","(NM)"
"55000","Wisconsin","26","        Food and beverage and tobacco products manufacturing","(NM)","(NM)","(NM)"
"55000","Wisconsin","27","        Textile mills and textile product mills","(NM)","(NM)","(NM)"
"55000","Wisconsin","28","        Apparel and leather and allied products manufacturing","(NM)","(NM)","(NM)"
